Company Name,Job Title,Salaries Reported,Location, Gross Salary 
JustDial,Data Analyst,2,Mumbai," 2,383.90 "
Angel One,Data Analyst,2,Mumbai," 2,383.90 "
72 Dragons,Data Analyst,2,Mumbai," 2,383.90 "
Fresherworld.com,Data Analyst,2,Mumbai," 2,383.90 "
Jeet Techno Solutions,Data Analyst,2,Mumbai," 2,383.90 "
FedEx,Data Analyst,2,Mumbai," 2,383.90 "
Mintifi,Data Analyst,2,Mumbai," 2,383.90 "
TransUnion,Data Analyst,2,Mumbai," 2,383.90 "
PharmEasy,Data Analyst,2,Mumbai," 2,383.90 "
RedQuanta,Data Analyst,2,Mumbai," 2,383.90 "
CloudFronts Technologies,Data Analyst,2,Mumbai," 2,383.90 "
Aditya Birla Group,Data Analyst,2,Mumbai," 2,383.90 "
Virtusa,Data Analyst,2,Mumbai," 2,383.90 "
QuantumLink,Data Analyst,2,Mumbai," 2,383.90 "
Alpha Alternatives,Data Analyst,2,Mumbai," 2,383.90 "
Vasta Global,Data Analyst,2,Mumbai," 2,383.90 "
Acuris Global,Data Analyst,2,Mumbai," 2,383.90 "
Quess,Data Analyst,2,Mumbai," 2,383.90 "
Satori Group (India),Data Analyst,2,Mumbai," 2,383.90 "
First Student,Data Analyst,2,Mumbai," 2,383.90 "
Reliance Industries,Data Analyst,2,Mumbai," 2,383.90 "
Xerago,Data Analyst,1,Mumbai," 1,191.95 "
AGS Transact Technologies,Data Analyst,1,Mumbai," 1,191.95 "
Peacock Solar,Data Analyst,1,Mumbai," 1,191.95 "
Leadge Business Services,Data Analyst,1,Mumbai," 1,191.95 "
deepak Lalwani,Data Analyst,1,Mumbai," 1,191.95 "
Generico,Data Analyst,1,Mumbai," 1,191.95 "
Propellum Infotech,Data Analyst,1,Mumbai," 1,191.95 "
RatePing Technologies,Data Analyst,1,Mumbai," 1,191.95 "
Anonymous,Data Analyst,1,Mumbai," 1,191.95 "
Sparks,Data Analyst,1,Mumbai," 1,191.95 "
Novartis,Data Analyst,1,Mumbai," 1,191.95 "
Max Fashions,Data Analyst,1,Mumbai," 1,191.95 "
Schneider Electric,Data Analyst,1,Mumbai," 1,191.95 "
Newfold Digital,Data Analyst,1,Mumbai," 1,191.95 "
Nones,Data Analyst,1,Mumbai," 1,191.95 "
Moneytor,Data Analyst,1,Mumbai," 1,191.95 "
Mira Knitting Works,Data Analyst,1,Mumbai," 1,191.95 "
Mosaik Analytics Solutions,Data Analyst,1,Mumbai," 1,191.95 "
Blue Ocean,Data Analyst,1,Mumbai," 1,191.95 "
Edelweiss Tokio Life Insurance,Data Analyst,1,Mumbai," 1,191.95 "
Capital One,Data Analyst,1,Mumbai," 1,191.95 "
Nine A Business Connect,Data Analyst,1,Mumbai," 1,191.95 "
Tata Consultancy Services,Data Analyst,1,Mumbai," 1,191.95 "
Tribes.AI,Data Engineer,4,Bangalore," 4,767.80 "
DONE by NONE,Data Engineer,4,Bangalore," 4,767.80 "
Deloitte,Data Engineer,3,Bangalore," 3,575.85 "
Accenture,Data Engineer,3,Bangalore," 3,575.85 "
Novotech,Data Engineer,2,Bangalore," 2,383.90 "
Ericsson IT Solutions & Services,Data Engineer,2,Bangalore," 2,383.90 "
DataWeave,Data Engineer,2,Bangalore," 2,383.90 "
Quantiphi,Data Engineer,2,Bangalore," 2,383.90 "
MAERSK,Data Engineer,2,Bangalore," 2,383.90 "
Zylotech,Data Engineer,2,Bangalore," 2,383.90 "
CrowdANALYTIX,Data Engineer,2,Bangalore," 2,383.90 "
Sigmoid,Data Engineer,2,Bangalore," 2,383.90 "
GE,Data Engineer,1,Bangalore," 1,191.95 "
QuEST Global,Data Engineer,1,Bangalore," 1,191.95 "
ALL IT Services,Data Engineer,1,Bangalore," 1,191.95 "
S2T,Data Engineer,1,Bangalore," 1,191.95 "
Wobot,Data Engineer,1,Bangalore," 1,191.95 "
Primenumbers Technologies,Data Engineer,1,Bangalore," 1,191.95 "
Fabulyst,Data Engineer,1,Bangalore," 1,191.95 "
Quantela,Data Engineer,1,Bangalore," 1,191.95 "
Fidelity International,Data Engineer,1,Bangalore," 1,191.95 "
Chhatrapati Shivaji International Airport,Data Engineer,1,Bangalore," 1,191.95 "
Amazon,Data Engineer,1,Bangalore," 1,191.95 "
Okkular,Data Engineer,1,Bangalore," 1,191.95 "
Bajaj Finserv Health,Data Engineer,4,Pune," 4,767.80 "
Clairvoyant,Data Engineer,3,Pune," 3,575.85 "
Mastercard,Data Engineer,2,Pune," 2,383.90 "
Michelin,Data Engineer,2,Pune," 2,383.90 "
Truso (India),Data Engineer,1,Pune," 1,191.95 "
Sakshi Softech,Data Engineer,1,Pune," 1,191.95 "
MediaAgility,Data Engineer,1,Pune," 1,191.95 "
Zalando,Data Engineer,1,Pune," 1,191.95 "
XYZ,Data Engineer,1,Pune," 1,191.95 "
Infostretch,Data Engineer,1,Pune," 1,191.95 "
TCS Education,Data Engineer,1,Pune," 1,191.95 "
TomTom,Data Engineer,1,Pune," 1,191.95 "
Capco,Data Engineer,1,Pune," 1,191.95 "
Snowflake,Data Engineer,1,Pune," 1,191.95 "
Sampoorna,Data Engineer,1,Pune," 1,191.95 "
Santronix,Data Engineer,1,Pune," 1,191.95 "
BNT SOFT,Data Engineer,1,Pune," 1,191.95 "
Kira Systems,Data Engineer,1,Pune," 1,191.95 "
Anonymous,Data Engineer,1,Pune," 1,191.95 "
Tech Mahindra,Data Engineer,1,Pune," 1,191.95 "
Deutsche Bank,Data Engineer,1,Pune," 1,191.95 "
Diligent,Data Engineer,1,Pune," 1,191.95 "
6sense,Data Engineer,1,Pune," 1,191.95 "
Bshshs,Data Engineer,1,Pune," 1,191.95 "
ITVersity,Data Engineer,1,Pune," 1,191.95 "
Amazon,Data Engineer,7,Hyderabad," 8,343.65 "
Nones,Data Engineer,2,Hyderabad," 2,383.90 "
Infor,Data Engineer,2,Hyderabad," 2,383.90 "
J.P. Morgan,Data Engineer,2,Hyderabad," 2,383.90 "
Tech Mahindra,Data Engineer,2,Hyderabad," 2,383.90 "
MAQ Software,Data Engineer,2,Hyderabad," 2,383.90 "
Electronic Arts,Data Engineer,1,Hyderabad," 1,191.95 "
Birlasoft,Data Engineer,1,Hyderabad," 1,191.95 "
Alliance Healthcare,Data Engineer,1,Hyderabad," 1,191.95 "
BookMeds,Data Engineer,1,Hyderabad," 1,191.95 "
Techolution,Data Engineer,1,Hyderabad," 1,191.95 "
Wehner Multifamily,Data Engineer,1,Hyderabad," 1,191.95 "
archents,Data Engineer,1,Hyderabad," 1,191.95 "
Wall & Associates,Data Engineer,1,Hyderabad," 1,191.95 "
DU,Data Engineer,1,Hyderabad," 1,191.95 "
Systech International,Data Engineer,1,Hyderabad," 1,191.95 "
Kagool,Data Engineer,1,Hyderabad," 1,191.95 "
Diagonal Software,Data Engineer,1,Hyderabad," 1,191.95 "
Tech Data,Data Engineer,1,Hyderabad," 1,191.95 "
DataFactZ,Data Engineer,1,Hyderabad," 1,191.95 "
UXLI,Data Engineer,1,Hyderabad," 1,191.95 "
Technovert,Data Engineer,1,Hyderabad," 1,191.95 "
Indium Software,Data Engineer,1,Hyderabad," 1,191.95 "
Novartis,Data Engineer,1,Hyderabad," 1,191.95 "
rvdfgdfvd,Data Engineer,1,Hyderabad," 1,191.95 "
CGI,Data Engineer,1,Hyderabad," 1,191.95 "
Persistent Systems,Data Engineer,1,Hyderabad," 1,191.95 "
Ramesh Tondon,Data Engineer,1,Hyderabad," 1,191.95 "
AROHA TECHNOLOGIES,Data Engineer,1,Hyderabad," 1,191.95 "
Joany,Data Engineer,1,Hyderabad," 1,191.95 "
IBM,Data Engineer,1,Hyderabad," 1,191.95 "
Lumiq (India),Data Engineer,4,New Delhi," 4,767.80 "
Ameriprise,Data Engineer,4,New Delhi," 4,767.80 "
Octro,Data Engineer,2,New Delhi," 2,383.90 "
MapmyIndia,Data Engineer,2,New Delhi," 2,383.90 "
Axtria,Data Engineer,2,New Delhi," 2,383.90 "
Busigence Technologies,Data Engineer,1,New Delhi," 1,191.95 "
Ankaha,Data Engineer,1,New Delhi," 1,191.95 "
CTU,Data Engineer,1,New Delhi," 1,191.95 "
CloudPrisma,Data Engineer,1,New Delhi," 1,191.95 "
Adglobal360,Data Engineer,1,New Delhi," 1,191.95 "
PYRO,Data Engineer,1,New Delhi," 1,191.95 "
Hexaware Technologies,Data Engineer,1,New Delhi," 1,191.95 "
Advanced Infrastructure Engineering,Data Engineer,1,New Delhi," 1,191.95 "
i2e Consulting,Data Engineer,1,New Delhi," 1,191.95 "
AI Touch,Data Engineer,1,New Delhi," 1,191.95 "
American Management Association,Data Engineer,1,New Delhi," 1,191.95 "
Faintel,Data Engineer,1,New Delhi," 1,191.95 "
Essentia SoftServ,Data Engineer,1,New Delhi," 1,191.95 "
Atlan,Data Engineer,1,New Delhi," 1,191.95 "
ParallelDots,Data Engineer,1,New Delhi," 1,191.95 "
Olcademy,Data Engineer,1,New Delhi," 1,191.95 "
HT Media,Data Engineer,1,New Delhi," 1,191.95 "
RedCarpet,Data Engineer,1,New Delhi," 1,191.95 "
Tech Data,Data Engineer,1,New Delhi," 1,191.95 "
Sharda University,Data Engineer,1,New Delhi," 1,191.95 "
Gemini Solutions,Data Engineer,1,New Delhi," 1,191.95 "
PlaySimple Games,Data Engineer,1,New Delhi," 1,191.95 "
Prateek Mishra,Data Engineer,1,New Delhi," 1,191.95 "
DAAS Labs,Data Engineer,1,New Delhi," 1,191.95 "
Northcorp Software,Data Engineer,1,New Delhi," 1,191.95 "
IndiaLends,Data Engineer,1,New Delhi," 1,191.95 "
Fresher,Data Engineer,2,Mumbai," 2,383.90 "
Quantiphi,Data Engineer,2,Mumbai," 2,383.90 "
PayU,Data Engineer,1,Mumbai," 1,191.95 "
DAT Engineering,Data Engineer,1,Mumbai," 1,191.95 "
Team Computers,Data Engineer,1,Mumbai," 1,191.95 "
Mactores,Data Engineer,1,Mumbai," 1,191.95 "
Colgate-Palmolive,Data Engineer,1,Mumbai," 1,191.95 "
AmyGB,Data Engineer,1,Mumbai," 1,191.95 "
Quantiphi,Data Engineer,1,Mumbai," 1,191.95 "
Tata Consultancy Services,Data Engineer,1,Mumbai," 1,191.95 "
Course5 Intelligence,Data Engineer,1,Mumbai," 1,191.95 "
i2e Consulting,Data Engineer,1,Mumbai," 1,191.95 "
PharmEasy,Data Engineer,1,Mumbai," 1,191.95 "
Bajaj Finance,Data Engineer,1,Mumbai," 1,191.95 "
Larsen and toubro e engineering solutions,Data Engineer,1,Mumbai," 1,191.95 "
HHH,Data Engineer,1,Mumbai," 1,191.95 "
Ingram Micro,Data Engineer,1,Mumbai," 1,191.95 "
KIT,Data Engineer,1,Mumbai," 1,191.95 "
EC-Mobility,Data Engineer,1,Mumbai," 1,191.95 "
Simple Logic IT,Data Engineer,1,Mumbai," 1,191.95 "
Muoro,Data Engineer,1,Mumbai," 1,191.95 "
Kiara Automotora,Data Engineer,1,Mumbai," 1,191.95 "
Axis Bank,Data Engineer,1,Mumbai," 1,191.95 "
Joulon,Data Engineer,1,Mumbai," 1,191.95 "
Numer8,Data Engineer,1,Mumbai," 1,191.95 "
Intel Corporation,Machine Learning Engineer,4,Bangalore," 4,767.80 "
First Student,Machine Learning Engineer,3,Bangalore," 3,575.85 "
HCL Technologies,Machine Learning Engineer,2,Bangalore," 2,383.90 "
Fresher,Machine Learning Engineer,2,Bangalore," 2,383.90 "
Continental,Machine Learning Engineer,2,Bangalore," 2,383.90 "
Digital Aristotle,Machine Learning Engineer,2,Bangalore," 2,383.90 "
Fresher,Machine Learning Engineer,1,Bangalore," 1,191.95 "
PwC,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Microsoft,Machine Learning Engineer,1,Bangalore," 1,191.95 "
SAP,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Samsung R&D Institute India - Bangalore,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Intel Corporation,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Anonymous Content,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Philips,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Quantiphi,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Apple,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Havells India,Machine Learning Engineer,1,Bangalore," 1,191.95 "
iQuanti,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Mercedes-Benz International,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Imarticus Learning,Machine Learning Engineer,1,Bangalore," 1,191.95 "
NiYO,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Faststream Technologies,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Redeem Systems,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Vitalhunt Global Solutions,Machine Learning Engineer,1,Bangalore," 1,191.95 "
DataScientest,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Jawaharlal Nehru Technological University,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Betterhalf,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Oust Labs,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Cumulations Technologies,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Pluto7,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Central Mechanical Engineering Research Institute,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Knowx Innovations,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Drishya,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Fliptango,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Exafluence,Machine Learning Engineer,1,Bangalore," 1,191.95 "
ClearQuote,Machine Learning Engineer,1,Bangalore," 1,191.95 "
DataVal Analytics,Machine Learning Engineer,1,Bangalore," 1,191.95 "
VAMRR Technologies,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Facex,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Evarcity,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Westinghouse Rail Systems,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Lexitas,Machine Learning Engineer,1,Bangalore," 1,191.95 "
First Student,Machine Learning Engineer,2,Pune," 2,383.90 "
Climate Connect,Machine Learning Engineer,2,Pune," 2,383.90 "
Honeywell,Machine Learning Engineer,1,Pune," 1,191.95 "
Persistent Systems,Machine Learning Engineer,1,Pune," 1,191.95 "
EMPLOYERS,Machine Learning Engineer,1,Pune," 1,191.95 "
Visteon,Machine Learning Engineer,1,Pune," 1,191.95 "
Centurysoft,Machine Learning Engineer,1,Pune," 1,191.95 "
Softnautics,Machine Learning Engineer,1,Pune," 1,191.95 "
Rabbit and Tortoise Technology Solutions,Machine Learning Engineer,1,Pune," 1,191.95 "
Neutrino Tech Systems,Machine Learning Engineer,1,Pune," 1,191.95 "
Ferromatik Milacron,Machine Learning Engineer,1,Pune," 1,191.95 "
Quadridge Technologies,Machine Learning Engineer,1,Pune," 1,191.95 "
Omnisys,Machine Learning Engineer,1,Pune," 1,191.95 "
Quidich Innovation Labs,Machine Learning Engineer,1,Pune," 1,191.95 "
Aikon Technologies,Machine Learning Engineer,1,Pune," 1,191.95 "
Coriolis Technologies,Machine Learning Engineer,1,Pune," 1,191.95 "
Exa Mobility,Machine Learning Engineer,1,Pune," 1,191.95 "
ifm electronic,Machine Learning Engineer,1,Pune," 1,191.95 "
Analyticscosm Machine Learning,Machine Learning Engineer,1,Pune," 1,191.95 "
Privado,Machine Learning Engineer,1,Pune," 1,191.95 "
RapidQuest Solutions,Machine Learning Engineer,1,Pune," 1,191.95 "
LENS,Machine Learning Engineer,1,Pune," 1,191.95 "
iNeuron Junior,Machine Learning Engineer,1,Pune," 1,191.95 "
,Machine Learning Engineer/Data Scientist,1,Pune," 1,191.95 "
DONE by NONE,Machine Learning Engineer,2,Hyderabad," 2,383.90 "
Cognizant Technology Solutions,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Fresher,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Wipro Technologies,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Self Opportunity,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Phenom,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
iNeuron,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
InfoLogitech,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
ExaWizards,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Payzello,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Resource Technologies,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
TrierHealth,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Brain O Vision,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Altius Equipments,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Aman Singh,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
BMN Hagens Zeist,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Govindarajan,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Katumbura Tech,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Jio,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Verzeo,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Phenom,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
MTX Group,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
SAI Life Sciences,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Jocata,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
EngineerBabu,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Tableau Software,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
DeepEdge,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Code Karo Yaaro,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Suchir Softech,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Tericsoft,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Fusion Tech Process,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Adobe,Machine Learning Engineer,2,New Delhi," 2,383.90 "
R Systems,Machine Learning Engineer,2,New Delhi," 2,383.90 "
Navia Life Care,Machine Learning Engineer,2,New Delhi," 2,383.90 "
NewSpace Research and Technologies,Machine Learning Engineer,2,New Delhi," 2,383.90 "
Optum,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Delhivery,Machine Learning Engineer,1,New Delhi," 1,191.95 "
IIT Delhi,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Upwork,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Mobile Programming,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Rahul Industries,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Hike,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Innodata,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Valiance Solutions,Machine Learning Engineer,1,New Delhi," 1,191.95 "
MyWays,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Machani Group,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Aibono,Machine Learning Engineer,1,New Delhi," 1,191.95 "
ArStudioz,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Wisteli,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Unreal AI,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Hyber IT Services,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Omdena,Machine Learning Engineer,1,New Delhi," 1,191.95 "
ManKiBaat,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Vizrt,Machine Learning Engineer,1,New Delhi," 1,191.95 "
MONSOON INFOTECH INC.,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Nidhi Hospital,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Genpact,Machine Learning Engineer,2,New Delhi," 2,383.90 "
Pitney Bowes,Machine Learning Engineer,2,New Delhi," 2,383.90 "
Fresher,Machine Learning Engineer,1,New Delhi," 1,191.95 "
GlobalLogic,Machine Learning Engineer,1,New Delhi," 1,191.95 "
Quantiphi,Machine Learning Engineer,3,Mumbai," 3,575.85 "
Biosense Technologies,Machine Learning Engineer,2,Mumbai," 2,383.90 "
Reliance Industries,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Freshers.com,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Maxgen Technologies,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Anonymous,Machine Learning Engineer,1,Mumbai," 1,191.95 "
BridgeLabz Solutions,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Prashanth Projects,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Page Group (London),Machine Learning Engineer,1,Mumbai," 1,191.95 "
Logic Technology,Machine Learning Engineer,1,Mumbai," 1,191.95 "
itvedant,Machine Learning Engineer,1,Mumbai," 1,191.95 "
AB Innovative Software,Machine Learning Engineer,1,Mumbai," 1,191.95 "
LetsGrowMore,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Tvarit,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Resolute AI Software,Machine Learning Engineer,1,Mumbai," 1,191.95 "
YU & I India Enterprises,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Club 24,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Haptik,Senior Machine Learning Engineer,3,Mumbai," 3,575.85 "
Tata Consultancy Services,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Quantiphi,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Maxgen Technologies,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Celusion Technologies,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Concerto Software,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Wadhwani Institute for Artificial Intelligence,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Growel Group,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Ved World Machine Learning,Machine Learning Engineer,1,Mumbai," 1,191.95 "
iPing Data Labs,Machine Learning Engineer,1,Mumbai," 1,191.95 "
Myraa Technologies,Machine Learning Scientist,1,Mumbai," 1,191.95 "
ICICI Bank,Data Scientist,1,Bangalore," 1,191.95 "
Infosys,Data Scientist,1,Bangalore," 1,191.95 "
pion.ai,Data Scientist,1,Bangalore," 1,191.95 "
Coupa Software Inc,Data Scientist,1,Pune," 1,191.95 "
IBM,Data Scientist,1,Mumbai," 1,191.95 "
Google,Data Scientist,1,Mumbai," 1,191.95 "
Bharti Airtel,Data Scientist,1,Mumbai," 1,191.95 "
Adani Group,Data Scientist,1,Mumbai," 1,191.95 "
CSS Corporation,Data Analyst,1,Pune," 1,191.95 "
Xyster Consulting,Data Analyst,1,Pune," 1,191.95 "
Orbit Technologies,Data Analyst,1,Hyderabad," 1,191.95 "
Genpact,Data Analyst,1,Hyderabad," 1,191.95 "
Unilever,Data Analyst,1,Mumbai," 1,191.95 "
20K Group,Data Analyst,1,Mumbai," 1,191.95 "
HCL Technologies,Data Engineer,2,Hyderabad," 2,383.90 "
Cognizant Technology Solutions,Data Engineer,1,Hyderabad," 1,191.95 "
Confidential,Data Engineer,1,New Delhi," 1,191.95 "
PeopleStrong Technologies,Data Engineer,1,New Delhi," 1,191.95 "
Datamatics Global Services,Machine Learning Engineer,1,Bangalore," 1,191.95 "
20K Group,Machine Learning Engineer,1,Bangalore," 1,191.95 "
Sciffer Analytics,Machine Learning Engineer,1,Pune," 1,191.95 "
Pavan,Machine Learning Engineer,1,Hyderabad," 1,191.95 "
Tata Consultancy Services,Data Scientist,1,Pune," 1,191.95 "
WNS,Data Scientist,1,Pune," 1,191.95 "
Saama Technologies,Data Scientist,1,Pune," 1,191.95 "
Simplilearn Solutions,Data Scientist,2,Bangalore," 2,383.90 "
SymphonyAI,Data Scientist,2,Bangalore," 2,383.90 "
GE,Data Scientist,2,Bangalore," 2,383.90 "
Ong & Shan,Data Scientist,2,Bangalore," 2,383.90 "
Toptal,Data Scientist,1,Bangalore," 1,191.95 "
Coursera,Data Scientist,1,Bangalore," 1,191.95 "
Freelancer,Data Scientist,1,Bangalore," 1,191.95 "
Google,Data Scientist,1,Bangalore," 1,191.95 "
Vishwakarma Institute of Technology,Data Scientist,2,Pune," 2,383.90 "
Persistent Systems,Data Scientist,1,Pune," 1,191.95 "
Schlumberger,Data Scientist,1,Pune," 1,191.95 "
Strattek Consulting,Data Scientist,1,Pune," 1,191.95 "
Nones Data Science,Data Science,1,Pune," 1,191.95 "
Furtados School of Music,Data Science,1,Pune," 1,191.95 "
Sciffer Analytics,Data Science,1,Pune," 1,191.95 "
Brainwave Consulting,Data Science,1,Pune," 1,191.95 "
Innomatics Research Labs,Junior Data Scientist,1,Pune," 1,191.95 "
Innodatatics,Data Scientist,2,Hyderabad," 2,383.90 "
Cargoflash Infotech,Data Scientist,2,New Delhi," 2,383.90 "
Blackcoffer,Data Scientist,2,New Delhi," 2,383.90 "
ABC,Data Scientist,1,Mumbai," 1,191.95 "
DONE by NONE,Data Scientist,1,Mumbai," 1,191.95 "
upGrad,Data Scientist,1,Mumbai," 1,191.95 "
Unacademy,Data Scientist,1,Mumbai," 1,191.95 "
BlitzJobs,Data Analyst,3,Bangalore," 3,575.85 "
Cognizant Technology Solutions,Data Analyst,2,Pune," 2,383.90 "
Friends Union for Energising Lives (Fuel),Data Analyst,2,Pune," 2,383.90 "
md,Data Analyst,1,Pune," 1,191.95 "
EBC,Data Analyst,1,Pune," 1,191.95 "
Fran Biz,Data Analyst,1,Pune," 1,191.95 "
D.A.T.A.,Data Analyst,1,Pune," 1,191.95 "
Horizon Electric,Data Analyst,1,Pune," 1,191.95 "
Apex CoVantage,Data Analyst,3,Hyderabad," 3,575.85 "
